crn, date, stime, etime, itype, depth, l12, d12, 
#, yymmdd, hhmm, hhmm, , m, mg C/m3, mg C/m3, 
313, 190701,  424, 1932,  2,   25,  8.517, -9.000,
313, 190701,  424, 1932,  2,   45,  8.710, -9.000,
313, 190701,  424, 1932,  2,   75,  5.673, -9.000,
313, 190701,  424, 1932,  2,  100,  3.093, -9.000,
313, 190701,  424, 1932,  2,  125,  0.683, -9.000,
314, 190802,  431, 1948,  2,    5,  8.997, -9.000,
314, 190802,  431, 1948,  2,   25,  8.817, -9.000,
314, 190802,  431, 1948,  2,   45,  8.293, -9.000,
314, 190802,  431, 1948,  2,   75,  3.787, -9.000,
314, 190802,  431, 1948,  2,  100,  1.447, -9.000,
314, 190802,  431, 1948,  2,  125,  0.847, -9.000,
315, 190904,  423, 1925,  2,    5,  9.573, -9.000,
315, 190904,  423, 1925,  2,   25,  8.563, -9.000,
315, 190904,  423, 1925,  2,   45,  9.067, -9.000,
315, 190904,  423, 1925,  2,   75,  3.550, -9.000,
315, 190904,  423, 1925,  2,  100,  1.450, -9.000,
315, 190904,  423, 1925,  2,  125,  0.897, -9.000,
316, 191017,  505, 1832,  2,    5,  9.103, -9.000,
316, 191017,  505, 1832,  2,   25, 11.683, -9.000,
316, 191017,  505, 1832,  2,   45,  7.523, -9.000,
316, 191017,  505, 1832,  2,   75,  3.365, -9.000,
316, 191017,  505, 1832,  2,  100,  1.277, -9.000,
316, 191017,  505, 1832,  2,  125,  0.297, -9.000,
317, 191219,  424, 1928,  2,    5,  6.377, -9.000,
317, 191219,  424, 1928,  2,   25,  6.177, -9.000,
317, 191219,  424, 1928,  2,   45,  5.337, -9.000,
317, 191219,  424, 1928,  2,   75,  3.020, -9.000,
317, 191219,  424, 1928,  2,  100,  3.037, -9.000,
317, 191219,  424, 1928,  2,  125,  0.560, -9.000,
319, 200130,  450, 1915,  2,    5,  7.007, -9.000,
319, 200130,  450, 1915,  2,   25,  6.360, -9.000,
319, 200130,  450, 1915,  2,   45,  6.947, -9.000,
319, 200130,  450, 1915,  2,   75,  5.157, -9.000,
319, 200130,  450, 1915,  2,  100,  1.720, -9.000,
319, 200130,  450, 1915,  2,  125,  0.357, -9.000,
320, 200714,  446, 1912,  2,    5,  8.190, -9.000,
320, 200714,  446, 1912,  2,   25,  7.893, -9.000,
320, 200714,  446, 1912,  2,   45,  7.633, -9.000,
320, 200714,  446, 1912,  2,   75,  5.490, -9.000,
320, 200714,  446, 1912,  2,  100,  2.797, -9.000,
320, 200714,  446, 1912,  2,  125,  1.080, -9.000,
320, 200714,  446, 1912,  2,  150,  0.163, -9.000,
320, 200714,  446, 1912,  2,  175,  0.060, -9.000,
322, 200902,  456, 1900,  2,    5,  7.837, -9.000,
322, 200902,  456, 1900,  2,   25,  7.710, -9.000,
322, 200902,  456, 1900,  2,   45,  6.457, -9.000,
322, 200902,  456, 1900,  2,   75,  3.323, -9.000,
322, 200902,  456, 1900,  2,  100,  2.820, -9.000,
322, 200902,  456, 1900,  2,  125,  0.493, -9.000,
322, 200902,  456, 1900,  2,  150,  0.133, -9.000,
322, 200902,  456, 1900,  2,  175,  0.053, -9.000,
324, 201118,  450, 1817,  2,    5,  9.750, -9.000,
324, 201118,  450, 1817,  2,   25,  7.327, -9.000,
324, 201118,  450, 1817,  2,   45,  5.840, -9.000,
324, 201118,  450, 1817,  2,   75,  4.070, -9.000,
324, 201118,  450, 1817,  2,  100,  0.883, -9.000,
324, 201118,  450, 1817,  2,  125,  0.305, -9.000,
324, 201118,  450, 1817,  2,  150,  0.205, -9.000,
324, 201118,  450, 1817,  2,  175,  0.267, -9.000,
325, 201218,  436, 1915,  2,    5,  7.807, -9.000,
325, 201218,  436, 1915,  2,   25,  7.153, -9.000,
325, 201218,  436, 1915,  2,   45,  5.230, -9.000,
325, 201218,  436, 1915,  2,   75,  2.010, -9.000,
325, 201218,  436, 1915,  2,  100,  1.715, -9.000,
325, 201218,  436, 1915,  2,  125,  0.150, -9.000,
325, 201218,  436, 1915,  2,  150,  0.043, -9.000,
325, 201218,  436, 1915,  2,  175,  0.037, -9.000,
326, 210112,  430, 1839,  2,    5,  4.727, -9.000,
326, 210112,  430, 1839,  2,   25,  4.457, -9.000,
326, 210112,  430, 1839,  2,   45,  4.323, -9.000,
326, 210112,  430, 1839,  2,   75,  2.550, -9.000,
326, 210112,  430, 1839,  2,  100,  1.177, -9.000,
326, 210112,  430, 1839,  2,  125,  0.507, -9.000,
326, 210112,  430, 1839,  2,  150,  0.077, -9.000,
326, 210112,  430, 1839,  2,  175,  0.030, -9.000,
327, 210216,  435, 1827,  2,    5,  6.613, -9.000,
327, 210216,  435, 1827,  2,   25,  6.427, -9.000,
327, 210216,  435, 1827,  2,   45,  5.647, -9.000,
327, 210216,  435, 1827,  2,   75,  3.373, -9.000,
327, 210216,  435, 1827,  2,  100,  2.807, -9.000,
327, 210216,  435, 1827,  2,  125,  1.120, -9.000,
327, 210216,  435, 1827,  2,  150,  0.247, -9.000,
327, 210216,  435, 1827,  2,  175,  0.047, -9.000,
328, 210323,  542, 1911,  2,    5,  6.473, -9.000,
328, 210323,  542, 1911,  2,   25,  6.697, -9.000,
328, 210323,  542, 1911,  2,   45,  6.487, -9.000,
328, 210323,  542, 1911,  2,   75,  4.300, -9.000,
328, 210323,  542, 1911,  2,  100,  4.253, -9.000,
328, 210323,  542, 1911,  2,  125,  0.717, -9.000,
328, 210323,  542, 1911,  2,  150,  0.287, -9.000,
328, 210323,  542, 1911,  2,  175,  0.087, -9.000,
329, 210413,  428, 1915,  2,    5,  6.563, -9.000,
329, 210413,  428, 1915,  2,   25,  7.700, -9.000,
329, 210413,  428, 1915,  2,   45,  4.585, -9.000,
329, 210413,  428, 1915,  2,   75,  2.383, -9.000,
329, 210413,  428, 1915,  2,  100,  1.563, -9.000,
329, 210413,  428, 1915,  2,  125,  0.633, -9.000,
329, 210413,  428, 1915,  2,  150,  0.080, -9.000,
329, 210413,  428, 1915,  2,  175,  0.037, -9.000,
330, 210516,  430, 1916,  2,    5,  6.867, -9.000,
330, 210516,  430, 1916,  2,   25,  7.430, -9.000,
330, 210516,  430, 1916,  2,   45,  7.307, -9.000,
330, 210516,  430, 1916,  2,   75,  6.263, -9.000,
330, 210516,  430, 1916,  2,  100,  5.763, -9.000,
330, 210516,  430, 1916,  2,  125,  1.687, -9.000,
330, 210516,  430, 1916,  2,  175,  0.083, -9.000,
331, 210622,  429, 1918,  2,    5,  6.270, -9.000,
331, 210622,  429, 1918,  2,   25,  6.130, -9.000,
331, 210622,  429, 1918,  2,   45,  6.780, -9.000,
331, 210622,  429, 1918,  2,   75,  6.327, -9.000,
331, 210622,  429, 1918,  2,  100,  2.903, -9.000,
331, 210622,  429, 1918,  2,  125,  1.543, -9.000,
331, 210622,  429, 1918,  2,  150,  0.330, -9.000,
331, 210622,  429, 1918,  2,  175,  0.093, -9.000,
332, 210717,  428, 1915,  2,    5,  5.790, -9.000,
332, 210717,  428, 1915,  2,   25,  4.960, -9.000,
332, 210717,  428, 1915,  2,   45,  5.850, -9.000,
332, 210717,  428, 1915,  2,   75,  4.483, -9.000,
332, 210717,  428, 1915,  2,  100,  2.607, -9.000,
332, 210717,  428, 1915,  2,  125,  1.250, -9.000,
332, 210717,  428, 1915,  2,  150,  0.203, -9.000,
332, 210717,  428, 1915,  2,  175,  0.037, -9.000,
333, 211029,  509, 1850,  2,    5,  6.797, -9.000,
333, 211029,  509, 1850,  2,   25,  6.530, -9.000,
333, 211029,  509, 1850,  2,   45,  6.167, -9.000,
333, 211029,  509, 1850,  2,   75,  4.530, -9.000,
333, 211029,  509, 1850,  2,  100,  1.590, -9.000,
333, 211029,  509, 1850,  2,  125,  0.413, -9.000,
333, 211029,  509, 1850,  2,  150,  0.093, -9.000,
333, 211029,  509, 1850,  2,  175,  0.090, -9.000,
335, 220327,  443, 1948,  2,    5,  6.057, -9.000,
335, 220327,  443, 1948,  2,   25,  6.797, -9.000,
335, 220327,  443, 1948,  2,   45,  6.653, -9.000,
335, 220327,  443, 1948,  2,   75,  3.003, -9.000,
335, 220327,  443, 1948,  2,  100,  2.625, -9.000,
335, 220327,  443, 1948,  2,  125,  1.463, -9.000,
335, 220327,  443, 1948,  2,  150,  0.387, -9.000,
335, 220327,  443, 1948,  2,  175,  0.103, -9.000,
336, 220526,  443, 2000,  2,    5,  8.283, -9.000,
336, 220526,  443, 2000,  2,   25,  8.163, -9.000,
336, 220526,  443, 2000,  2,   45,  5.930, -9.000,
336, 220526,  443, 2000,  2,   75,  4.043, -9.000,
336, 220526,  443, 2000,  2,  100,  2.355, -9.000,
336, 220526,  443, 2000,  2,  125,  1.223, -9.000,
336, 220526,  443, 2000,  2,  150,  0.553, -9.000,
336, 220526,  443, 2000,  2,  175,  0.110, -9.000,
338, 220730,  413, 1956,  2,    5,  5.690, -9.000,
338, 220730,  413, 1956,  2,   25,  6.420, -9.000,
338, 220730,  413, 1956,  2,   45,  6.043, -9.000,
338, 220730,  413, 1956,  2,   75,  5.600, -9.000,
338, 220730,  413, 1956,  2,  100,  2.427, -9.000,
338, 220730,  413, 1956,  2,  125,  1.833, -9.000,
338, 220730,  413, 1956,  2,  150,  0.450, -9.000,
338, 220730,  413, 1956,  2,  175,  0.107, -9.000,
